Attribute_Name,ObjectID,NumOID,ImportID,ContainerID,Num_ContainerID,Mandatory,DataType_Kind,Value_Type,Formula,ScopeEntityID,Num_ScopeEntityID,Domain_ID,Num_Domain_ID,Logical_Type_ID,Num_Logical_Type_ID,Distinct_Type_ID,Num_Distinct_Type_ID,Structured_Type_ID,Num_Structured_Type_ID,Collection_Type_ID,Num_Collection_Type_ID,Check_Constraint_Name,Default_Value,Use_Domain_Constraint,Domain_Name,Logical_Type_Name,Structured_Type_Name,Distinct_Type_Name,Collection_Type_Name,Synonyms,Preferred_Abbreviation,Relation_ID,Num_Relation_ID,Entity_Name,PK_Flag,FK_Flag,Relation_Name,Sequence,T_Size,T_Precision,T_Scale,Data_Source
"dt_cre_at",150D5054-49DD-2044-0E78-DBA0A24209D5,951,,F6D1EC36-6739-810D-6080-E9002F4F4C55,771,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_ADDR_PERSONAL",,,,3,18 CHAR,,,,
"dt_cre_at",436BA68C-2553-7A4F-E2BF-F545660F1CA1,952,,FC0AFA5D-5EA8-2388-54A9-A82EB4606A18,791,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_PERSONAL_HISTORY",,,,11,18 CHAR,,,,
"dt_cre_by",2A15375B-C656-4D15-D9C2-D52EFAB360FD,953,,09693790-F43F-8BC6-8702-C37E1CBB0F9A,781,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP_EVENT",,,,4,20 CHAR,,,,
"dt_cre_by",A1D5E8D3-F545-F4F0-CDAE-141D21F2A44F,954,,139DACA1-02AA-D22E-D9E4-577FB3BF890C,785,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP_JOB",,,,20,20 CHAR,,,,
"dt_cre_by",4690206D-19C2-0236-C4FF-4AC75B79BAD3,955,,1FEE3D32-5596-7F3D-47B5-07EB1E709CE5,773,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP_ADDR_WORK",,,,4,20 CHAR,,,,
"dt_cre_by",5D39C953-AD61-BA9A-4150-16468D9408F1,956,,2A7C80C7-3F9C-037F-F80A-733070FB08B0,775,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP_BANK_ACC_TRANSIT",,,,3,20 CHAR,,,,
"dt_cre_by",4E7621E7-669B-CDE3-DE1B-928A3B19F33B,957,,4C5E4CE1-3573-A8F0-4262-0FF1B3B3A5DE,801,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_FO Company",,,,6,20 CHAR,,,,
"dt_cre_by",E8EFC701-0DD6-B237-5396-D3AD4A5010C2,958,,52DE6E72-67DA-AE08-0931-C5188D326D74,770,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP",,,,16,20 CHAR,,,,
"dt_cre_by",4927C49F-391F-6F33-021C-21E99A8B11CB,959,,566B12AA-B9EA-1F2B-9AF5-40B75BC0AB15,777,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP_BANK_INFO_HISTORY",,,,3,20 CHAR,,,,
"dt_cre_by",1E64F0AE-84F1-FC67-B429-EC8A322F2268,960,,6145D3AE-21BE-D017-7A36-0853A1C20ECD,807,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_Holidays",,,,2,20 CHAR,,,,
"dt_cre_by",D4BB6BA6-4048-D20A-10E5-354DED55A40F,961,,675A8E04-642D-9730-48A9-ED9819CB03C0,788,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP_MGR",,,,4,20 CHAR,,,,
"dt_cre_by",68748BCA-E90F-CA6B-C418-7F99A62E7F8E,962,,6D0B3621-FA9F-058D-3AFF-225754EC67E0,782,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP_Event Reason",,,,6,20 CHAR,,,,
"dt_cre_by",45AA3D94-C78B-6D1D-BB8F-D135944FA8E3,963,,7B5D7BC2-2647-4362-2963-671C8D171084,772,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP_ADDR_PERSONAL_HISTORY",,,,4,20 CHAR,,,,
"dt_cre_by",9C12ED92-0EC8-7BFE-87F5-3374EF988228,964,,7E474EC7-A7B8-2CE4-FDE0-51C6D166A3DB,800,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_FO Business Unit",,,,6,20 CHAR,,,,
"dt_cre_by",17B93A0A-EDEC-0727-21B6-328DBB6147E7,965,,82FCDB74-D6F8-368E-E2B3-99FE8E3DCAD5,790,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP_PERSONAL",,,,13,20 CHAR,,,,
"dt_cre_by",327CD1F1-E2C2-1BFB-6004-07CAA6866DF0,966,,85C2552F-D48A-5099-4C84-8FF8EEB659C4,783,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP_GENDER",,,,4,20 CHAR,,,,
"dt_cre_by",0BEF58E2-0B95-FFE9-6BEB-782574300F73,967,,863EF1EE-3872-04BC-5F08-E1E914F13F6D,794,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP_time",,,,3,20 CHAR,,,,
"dt_cre_by",43236B93-E39B-2EAD-C372-C18F39EE260E,968,,8C1997EC-53DC-6DF2-4DD8-41DE410D1228,778,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP_CLASS",,,,4,20 CHAR,,,,
"dt_cre_by",2D067661-7F06-2154-B360-DED75B55A403,969,,91A9DAA6-0FCD-685D-4667-832084A6054A,806,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_Holiday Calendar",,,,2,20 CHAR,,,,
"dt_cre_by",1081624D-ADC8-C71A-ABB8-8D3816A50851,970,,951DB69B-041E-5D6C-06E8-FCFEEA96A58F,802,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_FO Cost Center",,,,4,20 CHAR,,,,
"dt_cre_by",34F38C14-87E8-B738-FB24-DAF80CD13967,971,,B23E9EF1-94F0-8F0C-C6B0-DA7B08E94549,776,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP_BANK_INFO",,,,5,20 CHAR,,,,
"dt_cre_by",2FB4F113-C018-9BE5-C577-613E0AF58B16,972,,BB318835-DCF0-8FF8-1F29-4D8DE402335B,793,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP_STATUS",,,,4,20 CHAR,,,,
"dt_cre_by",E3BC8B72-E6B6-38CF-E23F-F01D71DC979C,973,,BB9B8FC0-AE76-E9FC-C361-3114F990686C,803,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_FO Department",,,,7,20 CHAR,,,,
"dt_cre_by",012CE965-A0B8-10AD-B5FD-F5CB99F301EB,974,,BEA03508-4D8B-4F29-7763-76A7B8F277EF,792,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP_POSITION",,,,13,20 CHAR,,,,
"dt_cre_by",F041BFDA-C8CC-C25E-D02F-7CD117D2E054,975,,C26EBFD8-E44F-501C-A27F-0AE1ED4E21B8,804,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_FO Division",,,,7,20 CHAR,,,,
"dt_cre_by",C7FF9F81-5894-7CDE-C76C-2146F50D5CDF,976,,C685CC87-4C43-43B0-F455-E8830148EAF8,799,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_FO_Country",,,,8,20 CHAR,,,,
"dt_cre_by",19161544-EEF6-6A14-340B-00385B984910,977,,D104F30C-0997-A2F1-0ED9-C52D13E5C974,805,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_Holiday Assignment",,,,2,20 CHAR,,,,
"dt_cre_by",7661D508-5D9A-C0B7-6089-A4497CBDBC8E,978,,D2778F59-5DE2-E508-5510-602A31AF99AA,795,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP_TYPE",,,,4,20 CHAR,,,,
"dt_cre_by",6A677DEE-78C6-7C59-95DA-0BEE50C43156,979,,E700DC79-7F29-ED26-8F73-0D3730516C6D,787,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP_Job Code",,,,13,20 CHAR,,,,
"dt_cre_by",CE490713-AFEB-DA01-24DE-A1BF719308D7,980,,F46243FA-B440-A573-46D2-5CBAF3843E2F,779,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP_EMPLOYMENT",,,,16,20 CHAR,,,,
"dt_cre_by",0CEFBC1E-E02C-E739-C60A-368343D420E1,981,,F6D1EC36-6739-810D-6080-E9002F4F4C55,771,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP_ADDR_PERSONAL",,,,4,20 CHAR,,,,
"dt_cre_by",FA5B9655-22E2-EB06-D4A8-5F55FDFE6852,982,,FC0AFA5D-5EA8-2388-54A9-A82EB4606A18,791,N,Domain,,,,,75FDFEA0-3D1E-7DC2-006D-BCF0FCC217E1,284,LOGDT024,756,,,,,,,,,Y,"KEY_CREATED_BY",VARCHAR,,,,,,,,"HR_EMP_PERSONAL_HISTORY",,,,12,20 CHAR,,,,
"dt_hired",ECB869D6-960A-253D-113D-4722A6928A32,983,,52DE6E72-67DA-AE08-0931-C5188D326D74,770,N,Domain,,,,,1505F5D1-36C7-9B66-A29A-71D8C95B54BC,297,LOGDT007,708,,,,,,,,,Y,"KEY_DATE_YYYYMMDD",Date,,,,,,,,"HR_EMP",,,,13,08 CHAR,,,,
"dt_started",F1646BCF-67CE-630D-75B4-5B413C405E7B,984,,52DE6E72-67DA-AE08-0931-C5188D326D74,770,N,Domain,,,,,1505F5D1-36C7-9B66-A29A-71D8C95B54BC,297,LOGDT007,708,,,,,,,,,Y,"KEY_DATE_YYYYMMDD",Date,,,,,,,,"HR_EMP",,,,14,08 CHAR,,,,
"dt_upd_at",046F9B91-6D01-6E50-004C-2CE94759FD08,985,,09693790-F43F-8BC6-8702-C37E1CBB0F9A,781,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_EVENT",,,,5,18 CHAR,,,,
"dt_upd_at",E2BB255C-2224-E395-3026-458FC5873592,986,,139DACA1-02AA-D22E-D9E4-577FB3BF890C,785,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_JOB",,,,21,18 CHAR,,,,
"dt_upd_at",4AAFFF60-9635-EB89-F304-58651456A2F3,987,,1FEE3D32-5596-7F3D-47B5-07EB1E709CE5,773,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_ADDR_WORK",,,,5,18 CHAR,,,,
"dt_upd_at",0775395D-9FD0-0B4F-3E64-6FD06B26D67F,988,,2A7C80C7-3F9C-037F-F80A-733070FB08B0,775,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_BANK_ACC_TRANSIT",,,,4,18 CHAR,,,,
"dt_upd_at",4ECD8179-5E69-28CC-60E3-9B1B09F4BC70,989,,4C5E4CE1-3573-A8F0-4262-0FF1B3B3A5DE,801,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_FO Company",,,,7,18 CHAR,,,,
"dt_upd_at",01293995-65A0-F2CC-9B7E-FEB6F8D6BEF9,990,,52DE6E72-67DA-AE08-0931-C5188D326D74,770,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP",,,,17,18 CHAR,,,,
"dt_upd_at",359ECE4C-5C93-FC17-2AE9-AC012450B2BE,991,,566B12AA-B9EA-1F2B-9AF5-40B75BC0AB15,777,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_BANK_INFO_HISTORY",,,,4,18 CHAR,,,,
"dt_upd_at",89A7A1F6-D274-AEF0-5204-7D190C7ABBFD,992,,6145D3AE-21BE-D017-7A36-0853A1C20ECD,807,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_Holidays",,,,3,18 CHAR,,,,
"dt_upd_at",78CFD651-1650-1130-32AD-C80B537A5CE8,993,,675A8E04-642D-9730-48A9-ED9819CB03C0,788,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_MGR",,,,5,18 CHAR,,,,
"dt_upd_at",B390209A-130C-D521-65FA-D04BB78828D0,994,,6D0B3621-FA9F-058D-3AFF-225754EC67E0,782,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_Event Reason",,,,7,18 CHAR,,,,
"dt_upd_at",FACD2A03-7BAF-47D7-66D4-46A249CCE0B6,995,,7B5D7BC2-2647-4362-2963-671C8D171084,772,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_ADDR_PERSONAL_HISTORY",,,,5,18 CHAR,,,,
"dt_upd_at",6655BFB4-58CC-766A-D2A4-E5F384D923E2,996,,7E474EC7-A7B8-2CE4-FDE0-51C6D166A3DB,800,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_FO Business Unit",,,,7,18 CHAR,,,,
"dt_upd_at",E7B9E1D1-796E-F84A-A697-A832C2FDC1A7,997,,82FCDB74-D6F8-368E-E2B3-99FE8E3DCAD5,790,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_PERSONAL",,,,14,18 CHAR,,,,
"dt_upd_at",37BFC6AF-A66C-4B43-6DA1-A6624E82DD19,998,,85C2552F-D48A-5099-4C84-8FF8EEB659C4,783,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_GENDER",,,,5,18 CHAR,,,,
"dt_upd_at",0EDA3034-AF74-4151-9B1A-52A68B97D798,999,,863EF1EE-3872-04BC-5F08-E1E914F13F6D,794,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_time",,,,4,18 CHAR,,,,
"dt_upd_at",EFD74D85-D59E-BE0C-D9A3-6A22A043BE2E,1000,,8C1997EC-53DC-6DF2-4DD8-41DE410D1228,778,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_CLASS",,,,5,18 CHAR,,,,
"dt_upd_at",4347EFBE-39A1-69E7-1326-5130CF1DBFD2,1001,,91A9DAA6-0FCD-685D-4667-832084A6054A,806,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_Holiday Calendar",,,,3,18 CHAR,,,,
"dt_upd_at",1203C511-65C8-C0F2-ABE7-E6831BC28CCF,1002,,951DB69B-041E-5D6C-06E8-FCFEEA96A58F,802,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_FO Cost Center",,,,5,18 CHAR,,,,
"dt_upd_at",8E730F5E-D7EC-722C-4E6E-A4EDB3AB4484,1003,,B23E9EF1-94F0-8F0C-C6B0-DA7B08E94549,776,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_BANK_INFO",,,,6,18 CHAR,,,,
"dt_upd_at",5193CD02-DF9D-E0DE-FBBC-F4035E02B6FE,1004,,BB318835-DCF0-8FF8-1F29-4D8DE402335B,793,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_STATUS",,,,5,18 CHAR,,,,
"dt_upd_at",0A700CE2-B8A7-A471-8DE5-56AF27AE6F4E,1005,,BB9B8FC0-AE76-E9FC-C361-3114F990686C,803,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_FO Department",,,,8,18 CHAR,,,,
"dt_upd_at",926E4FEC-0B59-783A-0E23-966B2034602F,1006,,BEA03508-4D8B-4F29-7763-76A7B8F277EF,792,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_POSITION",,,,14,18 CHAR,,,,
"dt_upd_at",FDA2D7E0-40FA-058D-2F12-F7CDAE54FE49,1007,,C26EBFD8-E44F-501C-A27F-0AE1ED4E21B8,804,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_FO Division",,,,8,18 CHAR,,,,
"dt_upd_at",AD365D2E-EC24-5052-EA75-884202975FBE,1008,,C685CC87-4C43-43B0-F455-E8830148EAF8,799,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_FO_Country",,,,9,18 CHAR,,,,
"dt_upd_at",7AA19DC4-4F0D-27DA-AF67-A8B76F3838CE,1009,,D104F30C-0997-A2F1-0ED9-C52D13E5C974,805,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_Holiday Assignment",,,,3,18 CHAR,,,,
"dt_upd_at",63B67F11-A63B-0877-E0F3-DAB3194E6F8F,1010,,D2778F59-5DE2-E508-5510-602A31AF99AA,795,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_TYPE",,,,5,18 CHAR,,,,
"dt_upd_at",1297A3CF-B36D-494F-89A7-77628B093CCE,1011,,E700DC79-7F29-ED26-8F73-0D3730516C6D,787,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_Job Code",,,,14,18 CHAR,,,,
"dt_upd_at",A60311C8-68F2-FF19-C814-7C5B5CA9B07F,1012,,F46243FA-B440-A573-46D2-5CBAF3843E2F,779,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_EMPLOYMENT",,,,17,18 CHAR,,,,
"dt_upd_at",7AAFAD37-E9A6-2AF0-214F-1F7D06901B5D,1013,,F6D1EC36-6739-810D-6080-E9002F4F4C55,771,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_ADDR_PERSONAL",,,,5,18 CHAR,,,,
"dt_upd_at",DAE19582-B16E-E317-8871-F60C236A6255,1014,,FC0AFA5D-5EA8-2388-54A9-A82EB4606A18,791,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_PERSONAL_HISTORY",,,,13,18 CHAR,,,,
"dt_upd_by",ED3A37B2-4562-2C60-ADEF-E923B210D913,1015,,09693790-F43F-8BC6-8702-C37E1CBB0F9A,781,N,Domain,,,,,5E381D6D-B0C4-96FF-9F96-EE6F6DFACD89,326,LOGDT024,756,,,,,,,,,Y,"KEY_UPDATED_BY",VARCHAR,,,,,,,,"HR_EMP_EVENT",,,,6,20 CHAR,,,,
"dt_upd_by",A5904751-40D0-230B-7762-7DFE2EB43161,1016,,139DACA1-02AA-D22E-D9E4-577FB3BF890C,785,N,Domain,,,,,5E381D6D-B0C4-96FF-9F96-EE6F6DFACD89,326,LOGDT024,756,,,,,,,,,Y,"KEY_UPDATED_BY",VARCHAR,,,,,,,,"HR_EMP_JOB",,,,22,20 CHAR,,,,
"dt_upd_by",B79DBB32-BACD-3504-1258-2C83A828CEBB,1017,,1FEE3D32-5596-7F3D-47B5-07EB1E709CE5,773,N,Domain,,,,,5E381D6D-B0C4-96FF-9F96-EE6F6DFACD89,326,LOGDT024,756,,,,,,,,,Y,"KEY_UPDATED_BY",VARCHAR,,,,,,,,"HR_EMP_ADDR_WORK",,,,6,20 CHAR,,,,
"dt_upd_by",65424F60-0A3C-53E7-BC2F-6B7DFBE4B16F,1018,,2A7C80C7-3F9C-037F-F80A-733070FB08B0,775,N,Domain,,,,,5E381D6D-B0C4-96FF-9F96-EE6F6DFACD89,326,LOGDT024,756,,,,,,,,,Y,"KEY_UPDATED_BY",VARCHAR,,,,,,,,"HR_EMP_BANK_ACC_TRANSIT",,,,5,20 CHAR,,,,
"dt_upd_by",78983A73-BA83-CD55-4AC8-32E293B7AEB3,1019,,4C5E4CE1-3573-A8F0-4262-0FF1B3B3A5DE,801,N,Domain,,,,,5E381D6D-B0C4-96FF-9F96-EE6F6DFACD89,326,LOGDT024,756,,,,,,,,,Y,"KEY_UPDATED_BY",VARCHAR,,,,,,,,"HR_FO Company",,,,8,20 CHAR,,,,
"dt_upd_by",446EAEE0-722D-BEC5-2CE4-4289722035C9,1020,,52DE6E72-67DA-AE08-0931-C5188D326D74,770,N,Domain,,,,,5E381D6D-B0C4-96FF-9F96-EE6F6DFACD89,326,LOGDT024,756,,,,,,,,,Y,"KEY_UPDATED_BY",VARCHAR,,,,,,,,"HR_EMP",,,,18,20 CHAR,,,,
